37.128540367,36.2248813,yes,دار الفتاة اليتيمة
37.1139071072,36.22350035,yes,جامع الإمام البخاري
37.1258906081,36.2264594,yes,جامع السيدة عائشة بنت أبو بكر
37.1305729444,36.2253619,yes,
37.1189917533,36.215393,yes,جامع الرضوان
37.114137,36.22445515,yes,
37.1332477009,36.22426375,yes,
37.1265441,36.22468635,yes,
37.1161046729,36.21808635,mosque,جامع الغزالي
37.1118878581,36.22486115,yes,
37.1149316166,36.2265021,yes,
37.1155752777,36.2265186,yes,مدرسه المعلم العربي
37.1230275047,36.2262954,yes,
37.1136873326,36.2142156,yes,
37.1254490026,36.21913285,yes,ثانوية الكندي
37.1151436042,36.21615955,yes,
37.1151629277,36.2167285,yes,
37.125858373,36.21918325,yes,إعدادية جول جمال للبنين
37.129678696,36.1735918,yes,
37.13711955,36.1720896,yes,
37.1272803777,36.1819656,yes,مدرسة سعد بن وقاص
37.13749495,36.171997,yes,
37.1384366,36.17045625,yes,
37.1352377056,36.1706242,yes,
37.1352256932,36.17084585,yes,
37.1584643,36.1949617,yes,
37.1382784,36.17079605,yes,
37.1271024,36.18240795,yes,
37.1583821,36.19471265,yes,
37.1324765,36.17929245,yes,
37.1426590282,36.1718727,yes,
37.1424407726,36.17247045,yes,
37.137961392,36.1706888,yes,
37.1412092731,36.17907925,yes,
37.1416650353,36.1793359,yes,
37.1297768861,36.17405895,yes,
37.1275761712,36.18247405,yes,مدرسة القنيطرة
37.1412573252,36.19581935,yes,
37.1277164968,36.1820999,yes,مدرسة جبل الشيخ
37.1405281906,36.19580085,yes,
37.1423728343,36.1721177,yes,
37.1540322867,36.1953958,yes,
37.1642420032,36.2123153,mosque,جامع ميسلون
37.1649675095,36.211414,yes,مدرسة عمار بن ياسر
37.1656390016,36.21006915,yes,
37.1598530828,36.2124479,yes,
37.1585155564,36.20988685,yes,مدرسة الغسانية
37.1735221336,36.2154803,yes,
37.1745874,36.21796285,yes,مدرسة الفتاة
37.17219465,36.21897975,yes,
37.174754,36.2158693,yes,جامع القراّن
37.17116375,36.21800205,yes,
37.1743756436,36.2182832,yes,
37.1746682798,36.2184648,yes,مدرسة الفتاة
37.1717251381,36.21856785,yes,
37.1654342961,36.21061815,yes,
37.1721405,36.21841975,yes,
37.1708272978,36.2176979,yes,
37.1730087921,36.21529215,yes,
37.1736214957,36.215691,yes,
37.1616453358,36.2170115,yes,
37.1629440188,36.21729965,yes,زكي الأرسوزي
37.1719903812,36.218798,yes,
37.1606898751,36.21720765,yes,
37.1631330725,36.2176495,yes,زكي الأرسوزي
37.158110301,36.2103145,yes,جامع السيد علي
37.1712835133,36.21775575,yes,
37.1719898726,36.21764365,yes,
37.1649613385,36.2120185,yes,مدرسة ميسلون
37.1612939573,36.21710365,yes,مدرسة الشرق الخاصة
37.1655688737,36.2104167,yes,مؤسسة الكتب
37.1658362656,36.2122784,yes,
37.16670915,36.2123233,yes,
37.1699874697,36.21104335,yes,
37.1670999177,36.21229985,yes,
37.1655576343,36.21198955,yes,
37.1648847122,36.2189862,yes,
37.161422801,36.223622,yes,الزراعة
37.1625671002,36.2229315,yes,
37.162158262,36.2234683,yes,
37.1616296662,36.22314645,yes,الزراعة
37.1627254,36.2237543,yes,
37.1601329791,36.2265539,yes,
37.17548265,36.22051845,yes,
37.1759897,36.22031175,yes,
37.175984536,36.22077835,yes,
37.1762353296,36.21937705,yes,
37.1755402902,36.226165,yes,
37.1680324384,36.2143542,yes,جامع ابو بكر الوقائي
37.1659888358,36.21685775,yes,
37.1673397735,36.21302075,yes,مدرسة التجارة
37.1672457007,36.21707495,yes,
37.1596123,36.21481045,yes,
37.1594123,36.2147876,yes,
37.1578524098,36.21297065,yes,
37.1672224754,36.2168962,yes,
37.16695325,36.21712975,yes,
37.1629156,36.21628415,yes,
37.1757929125,36.21279155,industrial,WaterTank Operator
37.1567777035,36.21013305,yes,فندق بلانت- مجمع الباسل
37.1667579,36.21297995,yes,مدرسة التجارة
37.1675792944,36.2166355,yes,
37.1775426254,36.2149843,yes,مدرسة محي الدين التوتونجي
37.1629748981,36.216111,yes,
37.177212601,36.2146238,yes,
37.1696767973,36.212378,yes,
37.1714865697,36.2198887,yes,
37.1594983541,36.2144996,yes,
37.1596933944,36.21443275,yes,
37.106839248,36.1955025,yes,
37.1047661,36.1968197,yes,
37.1038937,36.1971181,yes,
37.1083861211,36.1961587,yes,
37.10743805,36.19525885,yes,
37.1077384263,36.1983623,yes,
37.10686745,36.19521555,yes,
37.1082263729,36.19687945,yes,
37.10353775,36.1970946,yes,
37.10820635,36.19712675,yes,
37.1047319,36.1971399,yes,
37.1068993,36.19493145,yes,
37.1074071225,36.1955416,yes,
37.103570823,36.1968246,yes,
37.1077848022,36.19786425,yes,
37.10816165,36.19762735,yes,
37.1039417521,36.19657765,yes,
37.1074609,36.19496415,yes,
37.1039147731,36.1968528,yes,
37.10785635,36.19710925,yes,
37.1078400029,36.197359,yes,
37.1078144025,36.1976081,yes,
37.10787965,36.19685875,yes,
37.1081819482,36.19737775,yes,
37.10730245,36.19696625,yes,
37.1066477783,36.19637305,yes,
37.1036005273,36.19655645,yes,
37.10727065,36.19730035,yes,
37.1044244736,36.19679565,yes,
37.1069312734,36.1972773,yes,
37.10797905,36.19613775,yes,
37.1079492714,36.19641455,yes,
37.1080843238,36.1983514,yes,
37.1083625,36.19643595,yes,
37.1043945523,36.1971194,yes,
37.1069605257,36.19694765,yes,
37.1077583522,36.19811245,yes,
37.1081304706,36.1978773,yes,
37.1064799986,36.19550305,yes,
37.106555889,36.19500615,yes,
37.1993984253,36.22368495,yes,
37.1963484006,36.221082,yes,
37.1902885614,36.22517925,yes,
37.1925090165,36.220914,yes,
37.19890775,36.22305485,yes,فرن الذرة الألي-مساكن هنانو
37.1871738,36.2207684,yes,جامع الخيرات
37.1903249331,36.22450565,yes,
37.1811019,36.22456845,yes,
37.1902188765,36.22482225,yes,
37.1805583756,36.22395265,yes,
37.18062425,36.22395045,yes,
37.1841007687,36.2181295,yes,
37.1930125472,36.22092795,yes,مدرسة سلطان باشا
37.198562183,36.22364205,yes,
37.1912783237,36.22302705,yes,
37.1920988836,36.2208196,yes,
37.1996666876,36.2236397,yes,
37.1796644753,36.2217641,yes,
37.1776235346,36.18775325,school,
37.1775126398,36.1880561,school,
37.1786812785,36.188033,school,
37.1803250567,36.2136281,yes,
37.18005985,36.2136172,yes,
37.1794309883,36.21408665,yes,
37.1791317,36.21511955,yes,
37.1799436325,36.2139284,yes,
37.1812105,36.2124199,yes,محطة وقود الصاخور
37.1802266,36.2144797,yes,
37.1787413,36.21477765,yes,معهد الأمل للمعوقين
37.179549806,36.2146573,yes,
37.1800318136,36.2149659,yes,
37.1804909955,36.2138756,yes,
37.1887296,36.2148806,yes,مستودع الطحين
37.1894619679,36.21488965,yes,جامع ابو بكر الصديق
37.1857643,36.2094605,yes,جامع عباد الرحمن
37.1881680281,36.21486595,yes,فرن الذرة الألي-الصاخور
37.1979949472,36.21387925,yes,
37.1885170825,36.20942695,yes,
37.188954095,36.20924895,yes,مدرسة الكفاح للبنات
37.1923675865,36.21494175,yes,
37.1927284024,36.21576815,yes,
37.1897812057,36.21385765,yes,مدرسة مصطفى البدوي
37.197405488,36.21517455,yes,
37.1908087527,36.2140993,yes,
37.189009785,36.20878515,yes,
37.1881887743,36.20915225,yes,
37.1976220259,36.21477965,yes,
37.1932351441,36.2151517,yes,
37.1922587931,36.21541265,yes,
37.1902156191,36.2134821,yes,مدرسة عصام النادري
37.191121849,36.21367975,yes,
37.1885418113,36.20850005,yes,مدرسة عصام النادري
