lat,lon,meta,elav
37.18401,36.21175,3222627,0.444542
37.18403,36.2098,4490343,-0.344025
37.18403,36.21089,3783461,0.600134
37.18404,36.20663,6552570,0.436865
37.18405,36.20932,4805813,0.458583
37.18405,36.21652,120529,-1.00766
37.18407,36.20708,6260473,1.448746
37.18407,36.20859,5279017,-4.690552
37.1841,36.21365,1989975,-0.599407
37.18411,36.2065,6640208,1.201231
37.18414,36.21134,3491373,-1.411326
37.18414,36.21628,278273,-2.018784
37.18415,36.21178,3205116,0.299228
37.18415,36.2079,5728860,-5.174341
37.18416,36.2139,1826405,1.163588
37.18416,36.20595,6996575,1.058184
37.18416,36.20836,5430919,0.995027
37.18418,36.21213,2977282,-0.982349
37.18419,36.2117,3257699,1.112373
37.1842,36.20632,6757058,0.367525
37.18421,36.21378,1902357,0.79078
37.18421,36.21456,1394103,0.463183
37.18421,36.20906,4975249,-1.752474
37.18422,36.20734,6091072,-1.865281
37.18423,36.20682,6429909,0.896109
37.18425,36.21114,3619909,0.465747
37.18427,36.2143,1563528,0.844023
37.18427,36.20725,6149498,0.194812
37.18428,36.21631,260763,-1.248807
37.18428,36.20673,6488335,1.452157
37.18432,36.21655,103033,0.236467
37.18434,36.2118,3193453,1.209684
37.18437,36.21171,3251877,-0.245223
37.18438,36.2113,3514768,0.738315
37.18438,36.21459,1376596,-0.19029
37.18438,36.21552,774870,0.002966
37.18438,36.20603,6944022,0.94097
37.18441,36.2085,5337475,0.861189
37.18444,36.20945,4718227,0.572917
37.18444,36.21225,2901365,1.056215
37.18444,36.21158,3333673,0.558836
37.18444,36.20774,5834049,0.841728
37.18448,36.20977,4513761,0.373686
37.18448,36.21144,3427149,0.280331
37.18453,36.21184,3164265,2.237035
37.18453,36.20796,5688009,-0.170837
37.18455,36.20965,4589715,2.101009
37.18455,36.21395,1791397,0.896875
37.18456,36.20892,5062918,0.767378
37.18456,36.2106,3970464,0.062184
37.18456,36.21177,3211004,-2.473452
37.18456,36.2143,1563560,2.223487
37.18456,36.21607,412686,0.347909
37.18456,36.20626,6792150,0.688322
37.18456,36.20725,6149530,1.01506
37.18459,36.20878,5156393,0.900757
37.1846,36.2113,3514792,-0.121544
37.18462,36.21117,3602425,2.121026
37.18463,36.21162,3310326,0.848682
37.18463,36.21625,295854,-0.121096
37.18463,36.2086,5273238,1.44235
37.18463,36.20825,5501076,-0.091108
37.18464,36.20942,4741617,0.133065
37.18464,36.21412,1680409,-1.001894
37.18464,36.20797,5682179,-4.519517
37.18465,36.20836,5430974,-0.833301
37.18466,36.21651,126439,-0.124794
37.18468,36.21396,1785569,0.672708
37.18468,36.21431,1557731,0.082725
37.18473,36.21033,4145743,-4.344001
37.18475,36.21413,1674579,-0.05414
37.18475,36.21465,1335743,-1.19381
37.18475,36.21539,856699,0.59365
37.18477,36.21083,3824437,-0.352149
37.18477,36.2063,6768805,2.960841
37.18477,36.20798,5676351,-2.836291
37.1848,36.21168,3269451,-0.003758
37.1848,36.21229,2872195,-1.943772
37.18482,36.20882,5127209,-0.659615
37.18483,36.21383,1873216,-0.362833
37.18483,36.21433,1546064,0.917821
37.18484,36.20751,5980143,-2.256063
37.18485,36.21212,2983198,0.738143
37.18486,36.2087,5209001,0.649302
37.18489,36.21582,576299,-2.0654
37.1849,36.20608,6909028,0.017626
37.1849,36.21417,1651228,-0.549115
37.1849,36.21395,1791436,-0.384161
37.1849,36.20732,6102832,0.79479
37.18492,36.20945,4718280,-0.050453
37.18492,36.21075,3877032,1.336397
37.18493,36.21132,3503145,0.853785
37.18493,36.21192,3111731,0.689778
37.18495,36.20983,4472919,0.813115
37.18495,36.21435,1534393,1.228706
37.18495,36.20752,5974313,-1.347727
37.18497,36.21444,1475976,-1.35638
37.18497,36.20798,5676374,1.312949
37.18497,36.2083,5466062,-1.659465
37.18499,36.21048,4052300,-2.915047
37.18499,36.21117,3602466,0.561151
37.18499,36.20779,5799058,0.237974
37.185,36.21232,2854691,0.868191
37.185,36.21542,839201,0.363091
37.18501,36.20733,6097002,0.44673
37.18502,36.21022,4221721,2.089827
37.18502,36.21645,167373,-1.375431
37.18503,36.21156,3345422,0.601278
37.18507,36.21095,3742683,1.222691
37.18507,36.21216,2959855,0.503549
37.18507,36.21513,1026153,-0.101748
37.18508,36.21006,4321042,-0.472495
37.18509,36.21203,3041645,1.194098
37.18509,36.20753,5968487,-1.551417
37.18509,36.208,5664703,-1.668734
37.1851,36.20831,5460234,-1.675578
37.18513,36.21409,1703831,0.974414
37.18513,36.21604,436117,1.341694
37.18513,36.20905,4981193,-3.996084
37.18521,36.20897,5033780,1.839044
37.18522,36.21011,4291847,0.874687
37.18522,36.20754,5962659,-1.099937
37.18524,36.21055,4005592,-0.561411
37.18524,36.21666,33032,-0.156898
37.18524,36.20734,6091186,0.192986
37.18525,36.21159,3327921,-2.197521
37.18525,36.2154,850913,0.417323
37.18526,36.21647,155716,-0.130478
37.18526,36.20667,6529338,3.259038
37.18527,36.2078,5793247,1.279069
37.18528,36.21472,1294908,-1.749433
37.18529,36.2114,3450607,1.035158
37.1853,36.21078,3853706,1.756299
37.18533,36.21515,1014498,-2.312156
37.18535,36.21127,3538244,-0.063585
37.18535,36.21618,342670,0.156292
37.18535,36.21425,1598700,1.112854
37.18537,36.21242,2790470,0.12422
37.18538,36.21115,3614193,-0.163219
37.18538,36.21668,15521,0.623458
37.1854,36.21451,1429287,1.813553
37.18543,36.21054,4011455,-0.407715
37.18544,36.21543,833408,-0.657596
37.18546,36.20865,5238278,1.354443
37.18546,36.21198,3076738,0.481159
37.18546,36.2122,2930688,0.942419
37.18546,36.20671,6500150,-0.813969
37.18547,36.21008,4309401,0.268411
37.18547,36.21392,1814867,0.881995
37.18548,36.21475,1271562,-0.293315
37.18548,36.20727,6137948,2.947089
37.18551,36.21515,1014518,1.28798
37.18551,36.20648,6652048,1.023423
37.18553,36.21651,126536,-0.489281
37.18554,36.20913,4928661,-3.687477
37.18554,36.20995,4397039,0.758174
37.18554,36.2141,1698035,0.709172
37.18555,36.21012,4286042,0.839124
37.18555,36.21237,2819700,0.885076
37.18555,36.21444,1476040,0.853942
37.18557,36.21021,4227624,1.052631
37.18557,36.21454,1411780,-0.536498
37.18561,36.21066,3935529,-2.978569
37.18561,36.21161,3316277,0.3039
37.18561,36.20588,7043473,0.152925
37.18562,36.20674,6482642,-0.344735
37.18564,36.20859,5279192,-1.453526
37.18564,36.2143,1563680,0.080596
37.18564,36.2065,6640378,-0.012056
37.18565,36.21056,3999795,0.018817
37.18565,36.21418,1645469,0.75997
37.18566,36.20838,5413560,-0.046699
37.18569,36.2164,202500,-0.046719
37.18569,36.21043,4081588,1.732542
37.18569,36.2076,5921818,-1.042299
37.18572,36.20867,5226623,0.088106
37.18572,36.21457,1388429,2.262475
37.18572,36.21548,798387,-2.424265
37.18573,36.21128,3532444,0.773561
37.18573,36.20677,6465128,-0.172408
37.18574,36.21396,1785687,-0.659276
37.18574,36.2148,1242381,-2.276459
37.18574,36.21521,973649,2.730277
37.18575,36.21035,4134172,0.2782
37.1858,36.21105,3678502,0.134057
37.18581,36.20786,5752413,0.542441
37.18582,36.21066,3935552,-2.047968
37.18582,36.21147,3403930,0.841028
37.18582,36.21222,2919044,1.450895
37.18582,36.21403,1738960,-0.090006
37.18582,36.2145,1435176,0.376632
37.18582,36.21051,4029024,1.000181
37.18584,36.20838,5413580,-0.112955
37.18587,36.21011,4291920,0.122069
37.18587,36.20882,5127326,1.686086
37.18588,36.21127,3538303,0.139205
37.18588,36.21206,3024207,2.834287
37.18588,36.21655,103207,-1.05771
37.18589,36.21002,4350342,-0.552907
37.18589,36.20807,5618056,-3.803068
37.18592,36.21483,1219033,-0.495409
37.18592,36.21525,950301,1.114908
37.18592,36.21642,184999,0.709648
37.18592,36.21432,1552027,-0.743493
37.18593,36.2099,4426292,1.113469
37.18593,36.21452,1423504,1.10252
37.18593,36.20762,5910160,-0.667496
37.18593,36.20786,5752426,0.830592
37.18595,36.21092,3766149,0.965291
37.18598,36.21419,1639664,0.782016
37.18598,36.20595,6996778,0.819551
37.186,36.21463,1353408,0.215644
37.186,36.20681,6435948,-0.505328
37.18603,36.21405,1727300,-1.485436
37.18603,36.20742,6038696,0.810475
37.18605,36.21577,611480,-0.256212
37.18606,36.21212,2983333,0.967455
37.18606,36.21222,2919071,0.73615
37.18606,36.21646,161647,0.84198
37.18607,36.21143,3433168,1.162112
37.18607,36.21454,1411836,0.668769
37.18608,36.21658,85703,0.070155
37.18609,36.20868,5220822,0.376022
37.18609,36.20763,5904336,-0.45561
37.18613,36.21038,4116689,0.886453
37.18613,36.21181,3187811,-0.398762
37.18614,36.21528,926958,1.527437
37.18614,36.21585,558912,0.349922
37.18614,36.21627,284338,2.315999
37.18614,36.21425,1598788,-0.944906
37.18615,36.21237,2819767,1.113618
37.18618,36.21024,4204324,0.588626
37.18618,36.21647,155818,-0.618351
37.18618,36.20743,6032870,0.619626
37.18619,36.21071,3900541,0.195402
37.18619,36.21163,3304657,-0.138632
37.18622,36.20686,6406763,0.808856
37.18622,36.20898,5028051,0.888184
37.18623,36.21011,4291960,-0.1907
37.18623,36.21202,3047614,0.428825
37.18623,36.2166,68194,-1.532175
37.18626,36.2149,1178177,0.317188
37.18626,36.21543,833499,0.994124
37.18627,36.20666,6535292,0.573341
37.18627,36.20865,5238368,0.87095
37.18628,36.2163,266827,0.611485
37.1863,36.21608,407038,0.646563
37.1863,36.20609,6903342,0.580845
37.1863,36.20897,5033902,0.329059
37.18631,36.20991,4420493,0.420638
37.18631,36.21054,4011553,1.046887
37.18631,36.20841,5396107,-0.352787
37.18631,36.20913,4928747,0.877908
37.18632,36.21184,3164464,-0.109877
37.18635,36.21621,325255,0.323604
37.18636,36.2124,2802264,-0.19934
37.18639,36.2158,588150,-3.325901
37.18639,36.21663,50686,-1.907762
37.1864,36.21015,4262769,-1.213322
37.1864,36.21445,1470293,0.595773
37.1864,36.20928,4829443,-3.542679
37.18642,36.2114,3450733,0.451523
37.18643,36.21073,3888884,0.27281
37.18643,36.21112,3631836,0.295057
37.18643,36.2143,1563768,0.866669
37.18643,36.21566,681626,-0.340054
37.18643,36.20668,6523626,0.594501
37.18645,36.21063,3953148,-0.290551
37.18646,36.21054,4011569,-0.176043
37.18646,36.21396,1785767,0.551618
37.18646,36.21555,751733,0.372258
37.18649,36.20601,6955941,0.742731
37.1865,36.21197,3082696,1.6851
37.1865,36.21374,1931822,0.824557
37.1865,36.20867,5226710,-0.6722
37.18651,36.2159,523901,-1.00102
37.18652,36.2124,2802282,0.16204
37.18652,36.21219,2936648,0.357101
37.18652,36.21625,296064,0.875019
37.18653,36.20929,4823615,-4.29447
37.18657,36.20627,6786532,0.627041
37.18657,36.21165,3287174,-0.796918
37.18657,36.21403,1739044,-1.001281
37.18658,36.21654,109127,0.431044
37.1866,36.21557,740065,-0.112225
37.1866,36.21637,220127,-0.583499
37.18662,36.20694,6354229,-0.256788
37.18663,36.21626,290234,1.084922
37.18663,36.20868,5220882,0.498784
37.18665,36.21054,4011591,0.593048
37.18665,36.21379,1896787,1.157777
37.18665,36.20812,5583089,-1.858901
37.1867,36.21497,1131490,0.098318
37.18671,36.21027,4186857,-0.081384
37.18671,36.21147,3404029,2.106554
37.18671,36.21228,2878249,0.563231
37.18671,36.2121,2995089,0.568079
37.18671,36.21362,2007791,0.125987
37.18671,36.20843,5384467,-0.085527
37.18674,36.21591,518085,2.655446
37.18675,36.21407,1715696,1.344699
37.18676,36.21185,3158671,-0.311279
37.18676,36.21669,9833,-0.114932
37.18677,36.20644,6675556,-0.330477
37.18677,36.21175,3222934,0.989209
37.18677,36.2143,1563806,-0.531565
37.18677,36.20604,6938446,0.429645
37.18678,36.20982,4478965,0.061615
37.18678,36.2158,588193,0.907502
37.18678,36.20895,5045639,1.246729
37.18679,36.21267,2627052,0.502809
37.18679,36.21467,1324286,0.965207
37.18679,36.20617,6850818,-2.62847
37.1868,36.21082,3830505,-0.868082
37.1868,36.20812,5583105,0.14691
37.18683,36.21158,3333939,1.192274
37.18685,36.20844,5378641,-4.455881
37.18687,36.21478,1254191,1.789918
37.18688,36.21094,3748726,-1.147113
37.18693,36.2113,3515052,0.753947
37.18693,36.21216,2960062,-0.746357
37.18693,36.20929,4823660,-6.714603
37.18694,36.21594,500581,1.187994
37.18694,36.20847,5355283,-0.628895
37.18694,36.20812,5583121,-0.620702
37.18695,36.21502,1096466,-1.854524
37.18695,36.20648,6652208,2.025156
37.18696,36.21113,3626053,-0.510038
37.18696,36.21577,611581,-0.184915
37.18697,36.2064,6704788,1.063697
37.18697,36.20798,5676596,0.135911
37.18698,36.20732,6103063,0.583029
37.18699,36.21472,1295098,1.41178
37.18699,36.20689,6383480,-0.377647
37.18701,36.21239,2808179,1.145734
37.18701,36.2166,68281,0.716955
37.18701,36.20847,5355291,-0.056221
37.18703,36.21096,3737059,0.543568
37.18703,36.21451,1429469,0.256231
37.18703,36.20905,4981405,-0.035404
37.18703,36.20893,5057351,0.162356
37.18705,36.2108,3842217,0.549778
37.18705,36.2122,2930865,0.994123
37.18707,36.21505,1078953,-2.56684
37.18711,36.21157,3339812,-1.233935
37.18711,36.2124,2802348,1.319141
37.18711,36.21435,1534634,0.041596
37.18711,36.20848,5349460,-2.51566
37.18711,36.20807,5618192,0.952346
37.18712,36.2105,4035011,-1.145537
37.18714,36.21213,2977611,0.161316
37.18714,36.21618,342869,0.570567
37.18715,36.21474,1277590,0.821704
37.18718,36.21506,1073124,-3.02381
37.18718,36.21454,1411960,1.209383
37.18718,36.20752,5974562,1.053744
37.18719,36.2141,1698219,0.345635
37.18719,36.21635,231877,-0.002837
37.18719,36.20912,4934687,-0.655422
37.1872,36.2102,4233648,0.884694
37.1872,36.21441,1493750,-0.153907
37.18721,36.21205,3030197,0.694099
37.18721,36.21663,50777,0.582813
37.18722,36.21008,4309596,0.854344
37.18722,36.21118,3596872,1.081446
37.18722,36.20848,5349472,0.669746
37.18723,36.21196,3088619,1.037756
37.18723,36.20905,4981427,0.10335
37.18724,36.21393,1809222,1.242702
37.18725,36.2065,6640557,-3.0992
37.18725,36.2122,2930887,0.327662
37.18727,36.21646,161782,-0.92976
37.18728,36.20989,4432285,-2.247784
37.18728,36.2156,722615,0.800756
37.1873,36.20892,5063223,2.130124
37.18731,36.21139,3456674,1.029272
37.18731,36.2116,3322308,-0.605123
37.18731,36.21478,1254240,-0.367309
37.18731,36.21613,377940,-0.260564
37.18732,36.21085,3807195,0.408064
37.18734,36.20848,5349485,-2.644265
37.18737,36.21051,4029197,0.080943
37.18739,36.21648,150111,0.754342
37.18739,36.20812,5583171,-0.132578
37.18739,36.21233,2849115,-3.648692
37.1874,36.21038,4116830,0.322701
37.1874,36.2115,3386580,1.130585
37.1874,36.21638,214374,0.351695
37.18741,36.2148,1242567,-2.19925
37.18742,36.20685,6412738,0.77915
37.18742,36.20905,4981448,0.578139
37.18743,36.2103,4169411,-0.469668
37.18743,36.21444,1476249,-0.156186
37.18743,36.2073,6120639,-2.051244
37.18745,36.21022,4221992,0.829059
37.18745,36.20715,6214114,0.810345
37.18745,36.20892,5063240,0.988178
37.18748,36.21,4362203,0.818147
37.18748,36.21617,348749,-0.195341
37.1875,36.20888,5092455,-0.764928
37.1875,36.2099,4426467,-0.036641
37.1875,36.21086,3801373,0.653904
37.1875,36.21223,2913389,0.941695
37.18752,36.21512,1032267,-0.773489
37.18752,36.21185,3158755,0.296575
37.18752,36.2124,2802393,0.44447
37.18755,36.21055,4005849,0.808816
37.18755,36.21171,3252231,1.627385
37.18755,36.21604,436387,0.939598
37.18755,36.20928,4829571,0.757072
37.18756,36.20621,6827536,-2.458358
37.18756,36.21651,126762,0.03271
37.18756,36.20772,5846080,0.089276
37.18757,36.20815,5565665,-4.497041
37.18759,36.21042,4087641,1.023526
37.18759,36.21159,3328181,0.539778
37.1876,36.21577,611652,-0.517438
37.18762,36.21027,4186959,0.880649
37.18762,36.2167,4087,2.578021
37.18763,36.20982,4479060,0.843634
37.18763,36.21138,3462552,0.830538
37.18765,36.20753,5968772,0.820499
37.18766,36.21359,2025423,0.771845
37.18768,36.21626,290351,2.204127
37.18769,36.2091,4946426,0.759254
37.18772,36.20632,6757450,-1.520112
37.18773,36.2109,3778031,1.193613
37.18773,36.21601,453933,0.68359
37.18773,36.20649,6646453,-0.202044
37.18775,36.21082,3830611,0.555221
37.18777,36.2116,3322359,1.445445
37.18777,36.20878,5156747,-2.745355
37.18778,36.20715,6214150,0.81464
37.18778,36.21071,3900718,0.156044
37.1878,36.21646,161841,0.409076
37.18781,36.21055,4005878,0.748222
37.18783,36.21045,4070142,1.003869
37.18784,36.21237,2819955,0.058134
37.18785,36.20758,5933742,0.909194
37.18786,36.21033,4146091,-0.008775
37.18786,36.21091,3772203,1.826195
37.18789,36.21022,4222041,0.759114
37.18789,36.20815,5565701,-5.474282
37.1879,36.21618,342954,0.696079
37.18792,36.2111,3649528,-1.605684
37.18793,36.21368,1967033,0.408214
37.18796,36.20884,5115874,0.029521
37.18796,36.20845,5372922,0.789077
37.18799,36.20983,4473258,0.092646
37.188,36.20718,6196649,0.855469
37.18801,36.21573,635066,0.630785
37.18802,36.21156,3345755,1.266911
37.18802,36.21237,2819975,0.410324
37.18802,36.21562,705171,1.001481
37.18803,36.21658,85920,-0.581153
37.18803,36.20776,5816922,1.597968
37.18804,36.20668,6523805,-2.591125
37.18807,36.21029,4175325,0.767015
37.18807,36.21224,2907611,0.993179
37.18807,36.21213,2977715,2.316387
37.18808,36.20862,5261938,1.0195
37.18809,36.20763,5904559,0.341779
37.18812,36.2101,4298012,0.254311
37.18812,36.20747,6009718,0.571017
37.18815,36.21188,3141300,0.630533
37.18817,36.21179,3199722,1.347342
37.18817,36.21215,2966042,0.814742
37.18817,36.21591,518244,-0.04279
37.18817,36.20727,6138248,0.418953
37.18817,36.20847,5355420,0.558484
37.18822,36.20773,5840311,-0.561146
37.18824,36.20657,6593932,0.208828
37.18825,36.21564,693513,0.645432
37.18826,36.21652,120998,0.121254
37.18827,36.2108,3842353,0.07972
37.18827,36.20816,5559901,-4.760362
37.18828,36.21048,4052666,1.253978
37.18828,36.21148,3398362,0.641562
37.18828,36.21633,243682,-1.538552
37.18828,36.20752,5974684,-0.896291
37.18829,36.20867,5226909,1.275921
37.18833,36.21131,3509366,2.647733
37.18833,36.2122,2931008,0.301384
37.18835,36.21654,109324,1.136972
37.18842,36.20847,5355448,-2.6561
37.18842,36.20993,4409044,0.804345
37.18844,36.20707,6266802,0.937981
37.18844,36.21098,3725532,1.025994
37.18844,36.21568,670166,-0.02889
37.18847,36.2106,3970899,0.977049
37.18847,36.21179,3199755,1.170721
37.18848,36.2105,4035162,0.667975
37.18849,36.21611,389755,0.253644
37.18851,36.21138,3462650,-0.880958
37.18853,36.2088,5145148,1.570482
37.18853,36.21034,4140324,0.747459
37.18854,36.20747,6009765,0.979929
37.18854,36.20773,5840347,0.299193
37.18857,36.21203,3042032,1.000538
37.18857,36.21222,2919350,1.48377
37.18858,36.21581,582551,0.932014
37.1886,36.21018,4245488,0.945585
37.1886,36.21196,3088772,0.246208
37.18862,36.20995,4397382,1.064414
37.18865,36.21079,3848237,1.370558
37.18865,36.21177,3211459,1.273755
37.18866,36.20637,6722502,-1.244051
37.18868,36.21158,3334145,0.36755
37.18869,36.21151,3380882,1.035736
37.1887,36.2075,5986415,-2.428708
37.18871,36.2114,3450988,0.818398
37.18872,36.21499,1120031,0.867236
37.18873,36.2167,4210,-0.407096
37.18874,36.21053,4017665,1.009344
37.18874,36.21062,3959245,1.652039
37.18874,36.21633,243733,1.126339
37.18875,36.2166,68474,0.684957
37.18877,36.21221,2925215,-0.853831
37.18878,36.2121,2995320,0.727916
37.1888,36.20685,6412892,-1.471184
37.18881,36.20673,6488839,-0.454378
37.18881,36.20953,4666135,-1.479769
37.18882,36.21617,348898,1.075538
37.18884,36.20939,4759610,1.384775
37.18884,36.21176,3217322,0.238837
37.18884,36.21608,407320,1.002994
37.18887,36.21008,4309780,0.422335
37.18887,36.21085,3807368,1.98123
37.18888,36.21066,3935893,1.322287
37.18888,36.21591,518323,-0.443145
37.18891,36.21157,3340012,0.6933
37.18892,36.2123,2866811,1.049939
37.18892,36.20697,6331117,0.56767
37.18893,36.20767,5875442,-1.691107
37.18893,36.21663,50968,0.747796
37.18897,36.2161,395651,0.161802
37.18897,36.21648,150287,-1.104172
37.18898,36.21123,3562016,-1.4931
37.18898,36.21581,582596,1.002709
37.18898,36.2162,331390,1.945074
37.189,36.21096,3737278,1.564952
37.18902,36.20645,6669964,1.100213
37.18905,36.2117,3258240,0.950216
37.18906,36.20735,6085769,-0.374485
37.18906,36.2101,4298117,-0.826631
37.18907,36.2116,3322504,1.008175
37.1891,36.21151,3380927,1.337974
37.18911,36.20929,4823902,0.532803
37.18911,36.21096,3737290,0.885651
37.18911,36.21583,570926,0.547604
37.18911,36.21665,39304,0.779786
37.18913,36.21218,2942781,-0.297915
37.18913,36.21613,378143,-0.154534
37.18914,36.2105,4035236,0.254653
37.18914,36.21071,3900870,0.707228
37.18916,36.21229,2872680,0.719195
37.18919,36.21123,3562039,0.981301
37.18919,36.2164,202889,0.678889
37.18922,36.20824,5507429,-2.935704
37.18922,36.21585,559255,1.117093
37.18925,36.21219,2936952,0.781405
37.18925,36.21652,121108,-1.149678
37.18926,36.2102,4233877,1.025246
37.18926,36.21158,3334209,-1.409399
37.18926,36.2117,3258263,1.073217
37.18926,36.21229,2872691,1.925417
37.18927,36.21085,3807412,-1.710892
37.18927,36.21624,302212,2.246943
37.18928,36.21615,360633,2.040865
37.1893,36.21642,185376,0.892315
37.18931,36.21181,3188165,0.384036
37.18931,36.21566,681947,2.186726
37.18931,36.20882,5127709,2.299283
37.18932,36.20947,4707086,0.935312
37.18933,36.20686,6407109,1.257663
37.18934,36.20655,6605738,2.03884
37.18935,36.21559,728687,1.057139
37.18935,36.21668,15963,0.036825
37.18936,36.21053,4017734,0.787963
37.18936,36.21587,547586,0.468231
37.18936,36.21655,103594,0.862022
37.18939,36.20966,4584412,-1.440484
37.18939,36.21215,2966178,0.783017
37.18939,36.21598,471644,1.416928
37.1894,36.21181,3188175,0.78959
37.18942,36.2154,851377,1.066164
37.18942,36.21617,348965,0.792202
37.18942,36.20732,6103335,-3.128262
37.18943,36.21026,4193002,-0.583796
37.18943,36.21503,1090900,0.762574
37.18945,36.21091,3772380,-0.948605
37.18945,36.21568,670278,2.28428
37.18945,36.20949,4695416,1.142516
37.18949,36.21215,2966189,0.388084
37.1895,36.21628,278870,0.146592
37.18952,36.21589,530078,0.707804
37.18953,36.21618,343135,0.296058
37.18954,36.21198,3077192,-0.423879
37.18955,36.2076,5922247,0.511237
37.18955,36.21543,833865,2.929581
37.18955,36.21562,705341,0.81706
37.18955,36.20693,6360397,0.64515
37.18955,36.20984,4467589,0.750022
37.18957,36.21113,3626344,1.198606
37.18958,36.21158,3334245,0.102867
37.18959,36.2105,4035286,0.303994
37.18959,36.21409,1704328,1.870433
37.18959,36.20953,4666222,0.484586
37.18959,36.20751,5980672,0.621813
37.1896,36.21215,2966201,-0.514425
37.1896,36.21601,454141,0.251551
37.1896,36.21647,156199,1.669514
37.18962,36.2115,3386827,0.1033
37.18963,36.2163,267200,-0.38399
37.18963,36.21658,86098,-0.292949
37.18963,36.20738,6068306,0.884491
37.18969,36.21621,325627,1.125098
37.18969,36.20941,4748021,0.976718
37.1897,36.21573,635254,1.686043
37.1897,36.20883,5121910,1.152005
37.18971,36.21215,2966213,0.863765
37.18971,36.21533,898145,0.681505
37.18974,36.2114,3451103,0.853826
37.18974,36.21412,1680977,-0.941832
37.18974,36.20904,4987549,0.876322
37.18976,36.21165,3287529,1.810344
37.18976,36.21118,3597155,0.376436
37.18976,36.21519,985781,2.384864
37.18976,36.20957,4642873,0.958201
37.18977,36.21055,4006096,1.244957
37.18978,36.21197,3083061,0.812327
37.18978,36.21547,804681,1.247412
37.18979,36.21156,3345952,0.894794
37.1898,36.21133,3497845,1.00665
37.1898,36.21536,874787,0.827826
37.1898,36.21566,682001,0.908258
37.1898,36.21633,243851,-0.469575
37.1899,36.21078,3854218,1.311013
37.18992,36.21213,2977921,0.51343
37.18992,36.21225,2901975,1.427812
37.18992,36.21521,974115,2.491322
37.18992,36.21537,868959,0.956181
37.18992,36.20743,6033287,-0.22396
37.18993,36.21086,3801644,0.58589
37.18993,36.21568,670332,0.862975
37.18993,36.20663,6553226,1.274496
37.18996,36.2155,787175,0.246851
37.18997,36.21123,3562126,0.652628
37.18998,36.21071,3900963,1.579701
37.18998,36.21177,3211607,1.355439
37.18999,36.21197,3083084,0.378096
37.19003,36.21165,3287559,0.480729
37.19003,36.2088,5145315,0.914913
37.19004,36.21653,115354,0.844412
37.19004,36.20712,6237770,-2.88959
37.19004,36.20985,4461802,-0.373082
37.19005,36.20746,6015775,-1.396722
37.19005,36.21156,3345981,1.005558
37.19005,36.21219,2937041,0.11457
37.19005,36.2063,6769393,-2.983971
37.19007,36.21523,962447,0.912629
37.19008,36.21089,3784134,0.458588
37.19008,36.21637,220514,-0.469798
37.1901,36.21147,3404407,1.192465
37.19012,36.21611,389937,-0.455057
37.19012,36.20695,6348777,0.826128
37.19012,36.20864,5244639,1.429252
37.19014,36.21496,1137715,0.992637
37.19014,36.2058,7096555,-2.343298
37.19015,36.20915,4917490,-0.030474
37.19015,36.20989,4432604,1.530717
37.19016,36.21135,3486201,1.19155
37.19016,36.21177,3211627,-0.564512
37.19016,36.21654,109525,1.099345
37.19017,36.2148,1242874,2.075505
37.19019,36.21628,278947,0.147863
37.19019,36.21638,214685,-1.506174
37.1902,36.20967,4578660,0.446395
37.19021,36.21167,3275895,0.197363
37.19023,36.20728,6132635,0.386722
37.19023,36.21116,3608891,-1.297354
37.19024,36.20584,7067356,-1.161156
37.19025,36.21066,3936045,1.239616
37.19025,36.21555,752155,0.588934
37.19027,36.21458,1383094,0.228223
37.19027,36.20708,6261164,-0.421979
37.19028,36.216,460059,1.213686
37.19028,36.21669,10225,0.670777
37.19028,36.20742,6039169,-1.931366
37.19031,36.21658,86174,-1.005186
37.19032,36.21545,816425,0.773585
37.19032,36.21528,927423,-0.395948
37.19034,36.21136,3480379,-0.553473
37.19034,36.21642,185491,0.940372
37.19034,36.20691,6372169,0.053552
37.19037,36.21028,4181423,0.492458
37.19037,36.21615,360755,1.469349
37.19037,36.20922,4870779,1.855999
37.19038,36.21501,1102690,2.30249
37.19039,36.2082,5530927,-1.379687
37.1904,36.20865,5238828,1.180203
37.1904,36.21586,553544,1.546778
37.1904,36.21516,1009220,0.276482
37.1904,36.20937,4771468,0.787039
37.19041,36.20639,6711013,-2.854308
37.19041,36.21123,3562175,0.25801
37.19041,36.21224,2907871,0.371064
37.19041,36.2149,1178639,0.569618
37.19041,36.2167,4397,-0.859234
37.19045,36.21577,611970,0.263733
37.19045,36.21559,728810,-0.091311
37.19045,36.21548,798914,0.923825
37.19047,36.21206,3024718,0.253681
37.19047,36.21634,238084,1.076275
37.19048,36.20955,4654637,1.439268
37.1905,36.20642,6693497,-3.064333
37.19055,36.21225,2902045,2.004166
37.19055,36.21549,793083,0.771264
37.19055,36.21518,991711,0.29182
37.19056,36.21475,1272128,1.414062
37.19057,36.20624,6810345,1.14506
37.19058,36.21087,3795874,0.052842
37.19058,36.21504,1085186,1.855282
37.19059,36.21532,904085,-0.225002
37.19059,36.21359,2025749,0.933662
37.1906,36.21607,413358,0.905012
37.1906,36.21017,4251552,-0.877518
37.19061,36.21635,232257,1.551452
37.19061,36.20763,5904839,0.903176
37.19063,36.20689,6383886,0.907711
37.19063,36.20875,5174592,0.282165
37.19064,36.21172,3246733,1.16933
